bugid,when,what,removed,added
1499224,2019-01-22 14:14:13 PST,status-firefox64,wontfix,---
1499224,2019-01-22 14:14:13 PST,status-firefox65,?,---
1499224,2019-01-22 14:14:13 PST,status-firefox66,?,---
1499224,2019-03-15 16:50:27 PDT,Attachment #9051410  Attachment description,Bug 1499224 - p1: Make remote codec and DRM bridge indexable. r?jya!,Bug 1499224 - p1: Make remote codec and DRM bridge indexable. r?snorp!
1499224,2019-03-15 16:50:56 PDT,Attachment #9051411  Attachment description,Bug 1499224 - p2: keep record of active remote objects in MediaManager. r?jya!,Bug 1499224 - p2: keep record of active remote objects in MediaManager. r?snorp!
1499224,2019-03-15 16:51:29 PDT,Attachment #9051413  Attachment description,Bug 1499224 - p3: Keep remote decoder process alive when client record is good. r?jya!,Bug 1499224 - p3: Keep remote decoder process alive when client record is good. r?snorp!
1499224,2019-03-15 17:04:04 PDT,Attachment #9051410  Attachment description,Bug 1499224 - p1: Make remote codec and DRM bridge indexable. r?snorp!,"Bug 1499224 - p1: Make remote codec and DRM bridge indexable. r?jya,snorp!"
1499224,2019-03-15 17:04:33 PDT,Attachment #9051411  Attachment description,Bug 1499224 - p2: keep record of active remote objects in MediaManager. r?snorp!,"Bug 1499224 - p2: keep record of active remote objects in MediaManager. r?jya,snorp!"
1499224,2019-03-15 17:04:51 PDT,Attachment #9051413  Attachment description,Bug 1499224 - p3: Keep remote decoder process alive when client record is good. r?snorp!,"Bug 1499224 - p3: Keep remote decoder process alive when client record is good. r?jya,snorp!"
1499224,2019-03-17 21:44:35 PDT,Attachment #9051411  Attachment description,"Bug 1499224 - p2: keep record of active remote objects in MediaManager. r?jya,snorp!","Bug 1499224 - p1: keep record of active remote objects in MediaManager. r?jya,snorp!"
1499224,2019-03-17 21:44:44 PDT,Attachment #9051413  Attachment description,"Bug 1499224 - p3: Keep remote decoder process alive when client record is good. r?jya,snorp!","Bug 1499224 - p2: Keep remote decoder process alive when client record is good. r?jya,snorp!"
1499224,2019-03-17 21:45:10 PDT,Attachment #9051410  Attachment is obsolete,0,1
1499224,2019-03-19 21:40:57 PDT,Attachment #9051411  Attachment description,"Bug 1499224 - p1: keep record of active remote objects in MediaManager. r?jya,snorp!","Bug 1499224 - p1: keep record of active remote objects in MediaManager. r?jya,snorp"
1499224,2019-03-19 21:41:58 PDT,Attachment #9051413  Attachment description,"Bug 1499224 - p2: Keep remote decoder process alive when client record is good. r?jya,snorp!",Bug 1499224 - p2: Keep remote decoder process alive when client record is good. r?jya
1499224,2019-03-20 06:18:38 PDT,CC,,jyavenard
1499224,2019-03-20 06:19:07 PDT,Flags,,needinfo?(jolin)
1499224,2019-03-20 15:26:17 PDT,Attachment #9051411  Attachment description,"Bug 1499224 - p1: keep record of active remote objects in MediaManager. r?jya,snorp","Bug 1499224 - p1: keep record of active remote objects in MediaManager. r?jya,snorp!"
1499224,2019-03-20 15:26:27 PDT,Attachment #9051413  Attachment description,Bug 1499224 - p2: Keep remote decoder process alive when client record is good. r?jya,"Bug 1499224 - p2: Keep remote decoder process alive when client record is good. r?jya,snorp!"
1499224,2019-03-21 08:49:21 PDT,Attachment #9051413  Attachment description,"Bug 1499224 - p2: Keep remote decoder process alive when client record is good. r?jya,snorp!",Bug 1499224 - p2: Keep remote decoder process alive when client record is good. r?jya
1499224,2019-03-21 08:49:35 PDT,Attachment #9051411  Attachment description,"Bug 1499224 - p1: keep record of active remote objects in MediaManager. r?jya,snorp!",Bug 1499224 - p1: keep record of active remote objects in MediaManager. r?jya
1499224,2019-03-22 04:01:39 PDT,Status,NEW,RESOLVED
1499224,2019-03-22 04:01:39 PDT,Resolution,---,FIXED
1499224,2019-03-22 04:01:39 PDT,Target Milestone,---,Firefox 68
1499224,2019-03-22 04:01:39 PDT,Closed,,2019/3/22 11:01
1499224,2019-03-22 04:01:39 PDT,status-firefox68,---,fixed
1499224,2019-03-22 04:01:40 PDT,Comment 9 Tag,,bugherder
1499224,2019-03-22 04:15:16 PDT,Assignee,nobody,jolin
1499224,2019-03-29 14:24:33 PDT,Flags,needinfo?(jolin),
1499224,2019-04-09 08:07:03 PDT,Blocks,,gvtv-perf-mvp
1499239,2018-10-15 16:43:56 PDT,Comment 0 Tag,Unnamed: 3,treeherder
1499239,2018-10-15 17:31:32 PDT,CC,,"gbrown, jh+bugzilla"
1499239,2018-10-15 17:31:32 PDT,Flags,,needinfo?(jh+bugzilla)
1499239,2018-10-15 23:29:50 PDT,Hardware,Unspecified,All
1499239,2018-10-15 23:29:50 PDT,Blocks,,1498892
1499239,2018-10-15 23:29:50 PDT,Assignee,nobody,jh+bugzilla
1499239,2018-10-15 23:29:50 PDT,Flags,needinfo?(jh+bugzilla),
1499239,2018-10-15 23:29:50 PDT,OS,Unspecified,Android
1499239,2018-10-16 00:17:13 PDT,CC,,robert_abc3
1499239,2018-10-16 17:58:09 PDT,Status,NEW,RESOLVED
1499239,2018-10-16 17:58:09 PDT,Resolution,---,FIXED
1499239,2018-10-16 17:58:09 PDT,Target Milestone,---,Firefox 64
1499239,2018-10-16 17:58:09 PDT,Closed,,2018/10/17 0:58
1499239,2018-10-16 17:58:09 PDT,status-firefox64,---,fixed
1499239,2018-10-16 17:58:09 PDT,Comment 5 Tag,,bugherder
1499239,2018-10-16 23:01:15 PDT,Priority,P5,--
1499239,2018-10-16 23:01:15 PDT,Whiteboard,,[stockwell needswork:owner]
1499239,2018-10-20 17:09:09 PDT,CC,,shindli
1499239,2018-10-20 17:09:09 PDT,Flags,,needinfo?(shindli)
1499239,2018-10-21 05:00:00 PDT,Flags,needinfo?(shindli),
1499239,2019-02-03 22:03:11 PST,Whiteboard,[stockwell needswork:owner],[stockwell unknown]
1499372,2018-10-16 07:46:28 PDT,Status,UNCONFIRMED,NEW
1499372,2018-10-16 07:46:28 PDT,CC,,stefan.deiac
1499372,2018-10-16 07:46:28 PDT,Component,General,Audio/Video
1499372,2018-10-16 07:46:28 PDT,Hardware,Unspecified,All
1499372,2018-10-16 07:46:28 PDT,Ever confirmed,0,1
1499372,2018-10-16 07:46:28 PDT,OS,Unspecified,Android
1499372,2018-10-16 07:46:28 PDT,status-firefox62,---,unaffected
1499372,2018-10-16 07:46:28 PDT,status-firefox63,---,unaffected
1499372,2018-10-16 07:46:28 PDT,status-firefox64,---,affected
1499372,2018-10-16 17:02:06 PDT,Keywords,,"regression, regressionwindow-wanted"
1499372,2018-10-16 17:02:06 PDT,CC,,kbrosnan
1499372,2018-10-17 00:16:06 PDT,Keywords,regressionwindow-wanted,
1499372,2018-10-17 00:16:06 PDT,CC,,"jh+bugzilla, timdream"
1499372,2018-10-17 00:16:06 PDT,Blocks,,1483656
1499372,2018-10-17 00:16:06 PDT,Flags,,needinfo?(timdream)
1499372,2018-10-17 00:16:06 PDT,tracking-firefox64,---,?
1499372,2018-10-17 09:00:57 PDT,Status,NEW,ASSIGNED
1499372,2018-10-17 09:00:57 PDT,Assignee,nobody,timdream
1499372,2018-10-17 09:00:57 PDT,Flags,needinfo?(timdream),
1499372,2018-10-19 01:32:44 PDT,CC,,jcristau
1499372,2018-10-19 01:32:44 PDT,tracking-firefox64,?,-
1499372,2018-10-19 12:02:53 PDT,See Also,,1500538
1499372,2018-10-20 03:13:48 PDT,Status,ASSIGNED,RESOLVED
1499372,2018-10-20 03:13:48 PDT,Resolution,---,FIXED
1499372,2018-10-20 03:13:48 PDT,Target Milestone,---,Firefox 64
1499372,2018-10-20 03:13:48 PDT,Closed,,2018/10/20 10:13
1499372,2018-10-20 03:13:48 PDT,status-firefox64,affected,fixed
1499372,2018-10-20 03:13:48 PDT,Comment 9 Tag,,bugherder
1499372,2018-10-22 09:00:56 PDT,Status,RESOLVED,VERIFIED
1499372,2018-10-22 09:00:56 PDT,status-firefox64,fixed,verified
1499415,2018-10-17 07:08:30 PDT,CC,Unnamed: 3,"miket, sdaswani"
1499415,2018-10-17 07:08:30 PDT,Flags,,needinfo?(sdaswani)
1499415,2018-10-18 14:50:32 PDT,Whiteboard,,[priority:low]
1499415,2018-10-18 14:50:32 PDT,Flags,needinfo?(sdaswani),
1499415,2018-10-18 17:40:30 PDT,status-firefox62,affected,wontfix
1499415,2018-10-18 17:40:30 PDT,status-firefox63,affected,wontfix
1499415,2018-11-01 14:40:15 PDT,Priority,--,P1
1499415,2018-11-04 22:51:51 PST,Status,NEW,ASSIGNED
1499415,2018-11-04 22:51:51 PST,CC,,petru.lingurar
1499415,2018-11-04 22:51:51 PST,Assignee,nobody,petru.lingurar
1499415,2018-11-05 23:38:55 PST,Keywords,,checkin-needed
1499415,2018-11-06 00:54:56 PST,Keywords,checkin-needed,
1499415,2018-11-06 09:16:09 PST,Status,ASSIGNED,RESOLVED
1499415,2018-11-06 09:16:09 PST,Resolution,---,FIXED
1499415,2018-11-06 09:16:09 PST,Target Milestone,---,Firefox 65
1499415,2018-11-06 09:16:09 PST,Closed,,2018/11/6 17:16
1499415,2018-11-06 09:16:09 PST,status-firefox65,---,fixed
1499415,2018-11-06 09:16:09 PST,Comment 7 Tag,,bugherder
1499415,2018-11-07 11:31:20 PST,CC,,ryanvm
1499415,2018-11-07 11:31:20 PST,Flags,,needinfo?(petru.lingurar)
1499415,2018-11-07 23:39:35 PST,Flags,needinfo?(petru.lingurar),
1499415,2018-11-07 23:39:35 PST,Attachment #9022623  Flags,,approval-mozilla-beta?
1499415,2018-11-08 02:59:30 PST,Attachment #9022623  Flags,approval-mozilla-beta?,approval-mozilla-beta+
1499415,2018-11-08 04:29:10 PST,status-firefox64,affected,fixed
1499415,2018-11-08 04:29:10 PST,Comment 11 Tag,,bugherder
1499415,2018-11-08 04:29:10 PST,Comment 11 Tag,,uplift
1499618,2018-10-17 00:21:59 PDT,CC,Unnamed: 3,andrei.a.lazar
1499618,2018-10-17 00:21:59 PDT,Flags,,needinfo?(andrei.a.lazar)
1499618,2018-10-17 02:53:02 PDT,Assignee,nobody,andrei.a.lazar
1499618,2018-10-17 02:53:02 PDT,Flags,needinfo?(andrei.a.lazar),
1499618,2018-10-17 04:01:03 PDT,CC,,bogdan.surd
1499618,2018-10-17 04:01:03 PDT,Hardware,Unspecified,ARM
1499618,2018-10-17 10:50:11 PDT,CC,,jh+bugzilla
1499618,2018-10-18 14:29:50 PDT,CC,,sdaswani
1499618,2018-10-18 14:29:50 PDT,Whiteboard,,--do_not_change--[priority:high]
1499618,2018-10-24 07:54:47 PDT,Depends on,,1501688
1499618,2018-10-30 08:47:28 PDT,Keywords,,topcrash
1499618,2018-10-30 08:47:28 PDT,CC,,mozillamarcia.knous
1499618,2018-10-30 08:47:28 PDT,status-firefox65,---,affected
1499618,2018-11-01 14:38:52 PDT,Priority,--,P1
1499618,2018-11-08 07:51:37 PST,CC,,jcristau
1499618,2018-11-08 07:51:37 PST,Flags,,needinfo?(jcristau)
1499618,2018-11-08 07:53:40 PST,Flags,needinfo?(jcristau),
1499618,2018-11-11 03:01:08 PST,status-firefox64,affected,disabled
1499618,2018-11-12 09:16:18 PST,See Also,,1506649
1499618,2018-11-28 12:45:00 PST,Keywords,,checkin-needed
1499618,2018-11-28 12:45:00 PST,CC,,cchiorean
1499618,2018-11-28 13:03:00 PST,Keywords,checkin-needed,
1499618,2018-11-28 13:05:08 PST,Flags,,needinfo?(jh+bugzilla)
1499618,2018-12-01 09:00:57 PST,Flags,needinfo?(jh+bugzilla),
1499618,2018-12-02 01:53:47 PST,Status,NEW,RESOLVED
1499618,2018-12-02 01:53:47 PST,Resolution,---,FIXED
1499618,2018-12-02 01:53:47 PST,Target Milestone,---,Firefox 65
1499618,2018-12-02 01:53:47 PST,Closed,,2018/12/2 9:53
1499618,2018-12-02 01:53:47 PST,status-firefox65,affected,fixed
1499618,2018-12-02 01:53:47 PST,Comment 11 Tag,,bugherder
1499618,2019-03-16 14:02:29 PDT,CC,,boekeman1
1499618,2019-03-31 00:10:18 PDT,CC,,esigra
1499874,2018-10-17 14:24:44 PDT,CC,Unnamed: 3,csheany.1
1499874,2018-10-17 14:24:53 PDT,CC,csheany,
1499874,2018-10-18 00:11:26 PDT,Priority,--,P2
1499874,2018-10-18 00:11:26 PDT,Status,UNCONFIRMED,NEW
1499874,2018-10-18 00:11:26 PDT,Version,Firefox 64,unspecified
1499874,2018-10-18 00:11:26 PDT,CC,,jh+bugzilla
1499874,2018-10-18 00:11:26 PDT,Hardware,Unspecified,All
1499874,2018-10-18 00:11:26 PDT,Component,General,Session Restore
1499874,2018-10-18 00:11:26 PDT,Assignee,nobody,jh+bugzilla
1499874,2018-10-18 00:11:26 PDT,Ever confirmed,0,1
1499874,2018-10-18 00:11:26 PDT,OS,Unspecified,Android
1499874,2018-10-31 00:19:47 PDT,CC,,bogdan.surd
1499874,2019-01-08 02:18:14 PST,Status,NEW,RESOLVED
1499874,2019-01-08 02:18:14 PST,Resolution,---,FIXED
1499874,2019-01-08 02:18:14 PST,Target Milestone,---,Firefox 66
1499874,2019-01-08 02:18:14 PST,Closed,,2019/1/8 10:18
1499874,2019-01-08 02:18:14 PST,status-firefox66,---,fixed
1499874,2019-01-08 02:18:14 PST,Comment 13 Tag,,bugherder
1499874,2019-01-31 08:39:40 PST,CC,,sorina.florean
1499874,2019-01-31 08:39:40 PST,Flags,,needinfo?(csheany)
1499874,2019-01-31 09:47:34 PST,Flags,needinfo?(csheany),
1499874,2019-01-31 23:02:01 PST,Status,RESOLVED,VERIFIED
1499874,2019-01-31 23:02:01 PST,status-firefox66,fixed,verified
1499874,2019-03-12 10:58:45 PDT,CC,,cnevinchen
1500023,2018-11-23 13:44:18 PST,Status,NEW,RESOLVED
1500023,2018-11-23 13:44:18 PST,Resolution,---,FIXED
1500023,2018-11-23 13:44:18 PST,Target Milestone,---,Firefox 65
1500023,2018-11-23 13:44:18 PST,Closed,,2018/11/23 21:44
1500023,2018-11-23 13:44:18 PST,status-firefox65,---,fixed
1500023,2018-11-23 13:44:18 PST,Comment 3 Tag,,bugherder
1500719,2018-11-01 01:46:44 PDT,CC,Unnamed: 3,bogdan.surd.1
1500719,2018-11-01 01:46:44 PDT,Hardware,Unspecified,ARM
1500719,2018-11-01 01:46:44 PDT,Version,Trunk,Firefox 63
1500719,2018-11-01 01:46:44 PDT,Flags,,needinfo?(xidorn+moz)
1500719,2018-11-01 01:46:44 PDT,OS,Unspecified,Android
1500719,2018-11-01 01:46:44 PDT,status-firefox63,---,affected
1500719,2018-11-01 01:46:44 PDT,status-firefox64,affected,unaffected
1500719,2018-11-01 01:46:44 PDT,status-firefox65,---,unaffected
1500719,2018-11-02 21:34:28 PDT,Flags,needinfo?(xidorn+moz),
1500719,2018-11-05 03:46:42 PST,Version,Firefox 63,Trunk
1500719,2018-11-05 03:46:42 PST,status-firefox64,unaffected,affected
1500719,2018-11-05 03:46:42 PST,status-firefox65,unaffected,affected
1500719,2018-11-05 03:59:06 PST,See Also,,1504655
1500719,2018-12-05 14:30:48 PST,Keywords,,regressionwindow-wanted
1500719,2018-12-05 14:30:48 PST,Priority,--,P1
1500719,2018-12-05 14:30:48 PST,status-firefox63,affected,wontfix
1500719,2018-12-05 14:30:48 PST,status-firefox64,affected,wontfix
1500719,2018-12-06 03:35:50 PST,Keywords,regressionwindow-wanted,
1500719,2018-12-06 08:23:19 PST,CC,,andrei.a.lazar
1500719,2018-12-06 08:23:19 PST,Assignee,nobody,andrei.a.lazar
1500719,2018-12-27 09:44:50 PST,Flags,,needinfo?(andrei.a.lazar)
1500719,2018-12-27 09:44:50 PST,status-firefox66,---,affected
1500719,2018-12-30 16:28:31 PST,CC,,csheany
1500719,2019-01-04 07:13:53 PST,CC,,lhenry
1500719,2019-01-04 07:13:53 PST,Flags,needinfo?(andrei.a.lazar),needinfo?(lhenry)
1500719,2019-01-04 10:07:40 PST,Priority,P1,P3
1500719,2019-01-04 10:07:40 PST,Flags,needinfo?(lhenry),
1500719,2019-01-04 10:07:40 PST,status-firefox65,affected,fix-optional
1500719,2019-01-04 10:41:20 PST,CC,,botond
1500719,2019-01-04 10:41:20 PST,Flags,,needinfo?(botond)
1500719,2019-01-14 14:49:43 PST,Flags,needinfo?(botond),
1500719,2019-01-14 16:21:18 PST,Flags,,needinfo?(botond)
1500719,2019-01-14 16:27:41 PST,Flags,needinfo?(botond),
1500719,2019-02-26 07:36:27 PST,Assignee,andrei.a.lazar,nobody
1500719,2019-03-08 06:56:53 PST,CC,,cpeterson
1500719,2019-03-08 06:56:53 PST,Flags,,needinfo?(xidorn+moz)
1500719,2019-03-08 22:37:57 PST,Flags,needinfo?(xidorn+moz),
1500719,2019-03-11 06:53:35 PDT,Keywords,,regression
1500719,2019-03-11 06:53:35 PDT,CC,,"cdenizet, mcastelluccio, sledru"
1500719,2019-03-13 08:25:37 PDT,CC,,miket
1500719,2019-03-13 08:25:37 PDT,Flags,,needinfo?(xidorn+moz)
1500719,2019-03-13 08:25:49 PDT,CC,,pascalc
1500719,2019-03-13 08:25:49 PDT,status-firefox67,---,affected
1500719,2019-03-16 02:35:38 PDT,Flags,needinfo?(xidorn+moz),
1500719,2019-03-18 15:23:43 PDT,Assignee,nobody,botond
1500719,2019-03-18 15:24:05 PDT,CC,,rbarker
1500719,2019-03-18 15:24:05 PDT,Attachment #9051854  Flags,,feedback?(rbarker)
1500719,2019-03-18 15:24:55 PDT,Assignee,botond,nobody
1500719,2019-03-18 17:15:15 PDT,Flags,,needinfo?(botond)
1500719,2019-03-18 17:24:51 PDT,Flags,needinfo?(botond),
1500719,2019-03-21 06:18:03 PDT,Attachment #9051854  Flags,feedback?(rbarker),feedback-
1500719,2019-03-21 06:18:38 PDT,Assignee,nobody,rbarker
1500719,2019-03-25 22:49:40 PDT,status-firefox65,fix-optional,wontfix
1500719,2019-03-25 22:49:40 PDT,status-firefox66,affected,wontfix
1500719,2019-03-25 22:49:40 PDT,status-firefox67,affected,fix-optional
1500719,2019-03-25 22:49:40 PDT,status-firefox68,---,affected
1500719,2019-03-26 02:59:14 PDT,Status,NEW,RESOLVED
1500719,2019-03-26 02:59:14 PDT,Resolution,---,FIXED
1500719,2019-03-26 02:59:14 PDT,Target Milestone,---,Firefox 68
1500719,2019-03-26 02:59:14 PDT,Closed,,2019/3/26 9:59
1500719,2019-03-26 02:59:14 PDT,status-firefox68,affected,fixed
1500719,2019-03-26 02:59:15 PDT,Comment 47 Tag,,bugherder
1500719,2019-03-26 13:39:03 PDT,status-firefox67,fix-optional,wontfix
1500719,2019-03-26 15:11:58 PDT,See Also,,containerless-scrolling
1500719,2019-03-26 15:11:58 PDT,Flags,,needinfo?(botond)
1500719,2019-03-26 15:11:58 PDT,status-firefox67,wontfix,?
1500719,2019-03-27 08:43:52 PDT,Flags,needinfo?(botond),needinfo?(rbarker)
1500719,2019-03-27 10:18:52 PDT,Flags,needinfo?(rbarker),
1500719,2019-03-27 10:52:11 PDT,Attachment #9051854  Attachment is obsolete,0,1
1500719,2019-03-27 11:02:20 PDT,Attachment #9052552  Flags,,approval-mozilla-beta?
1500719,2019-03-30 02:13:33 PDT,Attachment #9052552  Flags,approval-mozilla-beta?,approval-mozilla-beta+
1500719,2019-03-30 08:18:33 PDT,status-firefox67,?,fixed
1500719,2019-03-30 08:18:33 PDT,Comment 56 Tag,,bugherder
1500719,2019-03-30 08:18:33 PDT,Comment 56 Tag,,uplift
1500719,2019-04-01 06:42:44 PDT,CC,,levente.sacal
1500719,2019-04-01 06:42:44 PDT,status-firefox67,fixed,verified
1500719,2019-04-01 08:03:01 PDT,status-firefox68,fixed,verified
1500719,2019-04-18 06:31:26 PDT,Status,RESOLVED,VERIFIED
1501024,2018-11-28 08:36:51 PST,See Also,Unnamed: 3,1510663
1501024,2018-12-05 12:51:17 PST,Priority,--,P1
1501024,2018-12-06 08:20:02 PST,CC,,andrei.a.lazar
1501024,2018-12-06 08:20:02 PST,Assignee,nobody,andrei.a.lazar
1501024,2018-12-07 10:54:30 PST,Keywords,,checkin-needed
1501024,2018-12-07 10:54:30 PST,CC,,cchiorean
1501024,2018-12-07 11:02:27 PST,Keywords,checkin-needed,
1501024,2018-12-08 01:49:12 PST,Status,NEW,RESOLVED
1501024,2018-12-08 01:49:12 PST,Resolution,---,FIXED
1501024,2018-12-08 01:49:12 PST,Target Milestone,---,Firefox 65
1501024,2018-12-08 01:49:12 PST,Closed,,2018/12/8 9:49
1501024,2018-12-08 01:49:12 PST,status-firefox65,affected,fixed
1501024,2018-12-08 01:49:12 PST,Comment 4 Tag,,bugherder
1501024,2018-12-10 01:00:45 PST,Keywords,,checkin-needed
1501024,2018-12-10 01:35:47 PST,Keywords,checkin-needed,
1501024,2018-12-10 08:29:52 PST,Comment 7 Tag,,bugherder
1501024,2018-12-10 08:29:52 PST,Comment 7 Tag,,uplift
1501024,2018-12-10 14:07:54 PST,Comment 8 Tag,,bugherder
1501449,2018-10-23 13:39:11 PDT,Keywords,Unnamed: 3,regression
1501449,2018-10-23 13:39:11 PDT,tracking-firefox63,---,?
1501449,2018-10-23 13:39:11 PDT,status-firefox63,---,affected
1501449,2018-10-23 13:42:59 PDT,CC,,mozillamarcia.knous
1501449,2018-10-23 13:45:58 PDT,CC,,sdaswani
1501449,2018-10-23 13:45:58 PDT,Whiteboard,,--do_not_change--[priority:high]
1501449,2018-10-23 23:52:54 PDT,CC,,jh+bugzilla
1501449,2018-10-23 23:52:54 PDT,Hardware,Unspecified,All
1501449,2018-10-23 23:52:54 PDT,Blocks,,target-android-o
1501449,2018-10-23 23:52:54 PDT,OS,Unspecified,Android
1501449,2018-10-24 00:10:58 PDT,CC,,petru.lingurar
1501449,2018-10-24 00:20:38 PDT,Status,NEW,ASSIGNED
1501449,2018-10-24 00:20:38 PDT,Assignee,nobody,petru.lingurar
1501449,2018-10-24 01:43:52 PDT,CC,,pascalc
1501449,2018-10-24 01:43:52 PDT,tracking-firefox63,?,+
1501449,2018-10-31 08:16:25 PDT,CC,,rbarker
1501449,2018-10-31 08:16:25 PDT,Flags,,needinfo?(rbarker)
1501449,2018-10-31 08:28:47 PDT,Flags,needinfo?(rbarker),
1501449,2018-10-31 08:49:28 PDT,Attachment #9020360  Flags,,approval-mozilla-release?
1501449,2018-11-02 07:46:12 PDT,status-firefox64,---,fixed
1501449,2018-11-02 07:46:12 PDT,status-firefox65,---,fixed
1501449,2018-11-05 06:46:28 PST,Attachment #9020360  Flags,approval-mozilla-release?,approval-mozilla-release+
1501449,2018-11-05 06:58:57 PST,Depends on,,1483329
1501449,2018-11-05 06:58:57 PST,Target Milestone,---,Firefox 65
1501449,2018-11-05 06:59:06 PST,Status,ASSIGNED,RESOLVED
1501449,2018-11-05 06:59:06 PST,Resolution,---,FIXED
1501449,2018-11-05 06:59:06 PST,Closed,,2018/11/5 14:59
1501449,2018-11-05 07:24:23 PST,status-firefox63,affected,fixed
1501449,2018-11-05 07:24:23 PST,Comment 18 Tag,,bugherder
1501449,2018-11-05 07:24:23 PST,Comment 18 Tag,,uplift
1501449,2019-01-10 14:18:42 PST,Priority,--,P1
1501558,2018-10-24 00:27:44 PDT,Priority,P2,--
1501558,2018-10-24 00:27:44 PDT,Whiteboard,[geckoview:p2],[geckoview]
1501558,2018-10-24 15:21:26 PDT,Priority,--,P3
1501558,2018-10-24 15:21:26 PDT,CC,,gbrown
1501558,2018-11-04 00:53:57 PDT,Whiteboard,[geckoview],[geckoview:p2]
1501558,2019-01-28 11:45:51 PST,Hardware,Unspecified,x86_64
1501558,2019-01-28 11:45:51 PST,Summary,Run cpptests on Bitbar and Packet,Run cpptests on Android x86_64
1501558,2019-01-28 11:59:40 PST,Summary,Run cpptests on Android x86_64,Run cppunit tests on Android x86_64
1501558,2019-02-26 15:34:00 PST,Assignee,nobody,gbrown
1501558,2019-02-26 15:48:03 PST,Depends on,,1530874
1501558,2019-04-15 13:32:49 PDT,Assignee,gbrown,nobody
1501558,2019-04-19 08:31:20 PDT,Assignee,nobody,gbrown
1501558,2019-04-21 09:05:22 PDT,Depends on,,1546012
1501558,2019-04-23 15:19:33 PDT,Status,NEW,RESOLVED
1501558,2019-04-23 15:19:33 PDT,Resolution,---,FIXED
1501558,2019-04-23 15:19:33 PDT,Target Milestone,---,Firefox 68
1501558,2019-04-23 15:19:33 PDT,Closed,,2019/4/23 22:19
1501558,2019-04-23 15:19:33 PDT,status-firefox68,---,fixed
1501558,2019-04-23 15:19:33 PDT,Comment 4 Tag,,bugherder
1501562,2018-10-24 00:20:24 PDT,Whiteboard,Unnamed: 3,[geckoview]
1501562,2018-10-24 11:53:04 PDT,CC,,gbrown
1501562,2018-10-24 13:29:16 PDT,Hardware,Unspecified,x86_64
1501562,2018-10-24 13:29:16 PDT,Summary,Run web-platform-tests for GeckoView on Bitbar and Packet,Run web-platform-tests for GeckoView on Packet x86-64
1501562,2018-10-24 15:22:02 PDT,Priority,--,P3
1501562,2018-11-04 00:55:23 PDT,Whiteboard,[geckoview],[geckoview:p2]
1501562,2019-02-07 09:19:29 PST,See Also,,1524673
